,mean,std,min,max,policy,history
1219,1333.0194983613906,,1333.0194983613906,1333.0194983613906,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1220,1349.780801646157,,1349.780801646157,1349.780801646157,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1221,1326.7763841069855,,1326.7763841069855,1326.7763841069855,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1222,1294.0508491626415,,1294.0508491626415,1294.0508491626415,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1223,1260.923469371194,,1260.923469371194,1260.923469371194,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1224,1320.5615521925702,,1320.5615521925702,1320.5615521925702,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1225,1296.1727642201665,,1296.1727642201665,1296.1727642201665,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1226,1268.6359346547713,,1268.6359346547713,1268.6359346547713,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1227,1303.6090590632057,,1303.6090590632057,1303.6090590632057,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1228,1259.7151376176278,,1259.7151376176278,1259.7151376176278,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1229,1278.3830847761728,,1278.3830847761728,1278.3830847761728,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1230,1108.050833149583,,1108.050833149583,1108.050833149583,virtual_deployment_units_con:transcoder-image-1-con,virtual_deployment_units_gpu:transcoder-image-1-gpu
1231,1442.8037112897186,,1442.8037112897186,1442.8037112897186,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_con:transcoder-image-1-con
1232,1364.040310025687,,1364.040310025687,1364.040310025687,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1233,1232.618933726848,,1232.618933726848,1232.618933726848,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1234,1297.827412276759,,1297.827412276759,1297.827412276759,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1235,1167.7426879642055,,1167.7426879642055,1167.7426879642055,virtual_deployment_units_con:transcoder-image-1-con,virtual_deployment_units_gpu:transcoder-image-1-gpu
1236,1396.8233201563944,,1396.8233201563944,1396.8233201563944,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_con:transcoder-image-1-con
1237,1399.8152788821021,,1399.8152788821021,1399.8152788821021,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1238,1347.9074999410204,,1347.9074999410204,1347.9074999410204,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1239,1306.089801665206,,1306.089801665206,1306.089801665206,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1240,1275.1545263604871,,1275.1545263604871,1275.1545263604871,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1241,1132.3063939065642,,1132.3063939065642,1132.3063939065642,virtual_deployment_units_con:transcoder-image-1-con,virtual_deployment_units_gpu:transcoder-image-1-gpu
1242,1418.048987195332,,1418.048987195332,1418.048987195332,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_con:transcoder-image-1-con
1243,1387.3680209808758,,1387.3680209808758,1387.3680209808758,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1244,1267.6340875596502,,1267.6340875596502,1267.6340875596502,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1245,1245.5822563406173,,1245.5822563406173,1245.5822563406173,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1246,1287.7167982837566,,1287.7167982837566,1287.7167982837566,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1247,1222.6840581230458,,1222.6840581230458,1222.6840581230458,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1248,1280.284312034766,,1280.284312034766,1280.284312034766,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1249,1269.0120149594838,,1269.0120149594838,1269.0120149594838,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1250,1339.183288341868,,1339.183288341868,1339.183288341868,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1251,1309.9852463732213,,1309.9852463732213,1309.9852463732213,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1252,1311.6770419808413,,1311.6770419808413,1311.6770419808413,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1253,1248.9171431284512,,1248.9171431284512,1248.9171431284512,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1254,1276.1094079975878,,1276.1094079975878,1276.1094079975878,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1255,1273.2580701728702,,1273.2580701728702,1273.2580701728702,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1256,1298.919559357216,,1298.919559357216,1298.919559357216,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1257,1290.757317495986,,1290.757317495986,1290.757317495986,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1258,1306.1801471977585,,1306.1801471977585,1306.1801471977585,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1259,1245.6293121631486,,1245.6293121631486,1245.6293121631486,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1260,1163.718339668731,,1163.718339668731,1163.718339668731,virtual_deployment_units_con:transcoder-image-1-con,virtual_deployment_units_gpu:transcoder-image-1-gpu
1261,1386.0782959126584,,1386.0782959126584,1386.0782959126584,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_con:transcoder-image-1-con
1262,1292.0868680580124,,1292.0868680580124,1292.0868680580124,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1263,1280.0714157296266,,1280.0714157296266,1280.0714157296266,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1264,1273.4793870197439,,1273.4793870197439,1273.4793870197439,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1265,1363.642724281323,,1363.642724281323,1363.642724281323,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1266,1340.1740442517066,,1340.1740442517066,1340.1740442517066,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1267,1363.3376808468215,,1363.3376808468215,1363.3376808468215,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1268,1380.1746741171626,,1380.1746741171626,1380.1746741171626,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1269,1325.1971479351714,,1325.1971479351714,1325.1971479351714,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1270,1356.6838349285442,,1356.6838349285442,1356.6838349285442,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1271,1316.731306427824,,1316.731306427824,1316.731306427824,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1272,1335.4949150046853,,1335.4949150046853,1335.4949150046853,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1273,1312.888399704642,,1312.888399704642,1312.888399704642,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1274,1317.7617784889544,,1317.7617784889544,1317.7617784889544,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1275,1324.8053110671015,,1324.8053110671015,1324.8053110671015,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1276,1327.6142250168734,,1327.6142250168734,1327.6142250168734,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1277,1327.8106408206786,,1327.8106408206786,1327.8106408206786,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1278,1299.634771246734,,1299.634771246734,1299.634771246734,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1279,1289.2887257330804,,1289.2887257330804,1289.2887257330804,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1280,1347.4704516207362,,1347.4704516207362,1347.4704516207362,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1281,1366.1208879181481,,1366.1208879181481,1366.1208879181481,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1282,1315.7291146628975,,1315.7291146628975,1315.7291146628975,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1283,1311.976546902958,,1311.976546902958,1311.976546902958,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1284,1327.2092889443888,,1327.2092889443888,1327.2092889443888,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1285,1322.0240817960805,,1322.0240817960805,1322.0240817960805,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1286,1334.2062229239907,,1334.2062229239907,1334.2062229239907,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1287,1347.4720194960894,,1347.4720194960894,1347.4720194960894,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1288,1331.106122550552,,1331.106122550552,1331.106122550552,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1289,1300.404596585135,,1300.404596585135,1300.404596585135,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1290,1361.9627586873985,,1361.9627586873985,1361.9627586873985,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1291,1362.7408372691025,,1362.7408372691025,1362.7408372691025,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1292,1329.1553361243116,,1329.1553361243116,1329.1553361243116,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1293,1268.255773056647,,1268.255773056647,1268.255773056647,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1294,1307.2892809083999,,1307.2892809083999,1307.2892809083999,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1295,1193.442578707892,,1193.442578707892,1193.442578707892,virtual_deployment_units_con:transcoder-image-1-con,virtual_deployment_units_gpu:transcoder-image-1-gpu
1296,1485.1554982753235,,1485.1554982753235,1485.1554982753235,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_con:transcoder-image-1-con
1297,1427.9750247412444,,1427.9750247412444,1427.9750247412444,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1298,1356.2461088014384,,1356.2461088014384,1356.2461088014384,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1299,1301.5152405071851,,1301.5152405071851,1301.5152405071851,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1300,1278.3365958121142,,1278.3365958121142,1278.3365958121142,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1301,1312.4194881864048,,1312.4194881864048,1312.4194881864048,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1302,1382.2645430579435,,1382.2645430579435,1382.2645430579435,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1303,1293.1149782331709,,1293.1149782331709,1293.1149782331709,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1304,1347.7377254635326,,1347.7377254635326,1347.7377254635326,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1305,1293.709230874972,,1293.709230874972,1293.709230874972,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1306,1316.9341404476331,,1316.9341404476331,1316.9341404476331,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1307,1369.373811613165,,1369.373811613165,1369.373811613165,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1308,1289.9621975398466,,1289.9621975398466,1289.9621975398466,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1309,1355.4352109681795,,1355.4352109681795,1355.4352109681795,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1310,1264.4741543474322,,1264.4741543474322,1264.4741543474322,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1311,1269.0278921061788,,1269.0278921061788,1269.0278921061788,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1312,1291.198669736303,,1291.198669736303,1291.198669736303,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1313,1301.88573938002,,1301.88573938002,1301.88573938002,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1314,1279.9836161697135,,1279.9836161697135,1279.9836161697135,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1315,1306.2234858126444,,1306.2234858126444,1306.2234858126444,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1316,1260.930375175995,,1260.930375175995,1260.930375175995,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1317,1335.4918737060607,,1335.4918737060607,1335.4918737060607,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1318,1276.5745763229086,,1276.5745763229086,1276.5745763229086,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1319,1294.8080090170818,,1294.8080090170818,1294.8080090170818,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1320,1293.7350887015664,,1293.7350887015664,1293.7350887015664,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1321,1244.3793252899075,,1244.3793252899075,1244.3793252899075,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1322,1289.6606348178252,,1289.6606348178252,1289.6606348178252,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1323,1268.981430149284,,1268.981430149284,1268.981430149284,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1324,1339.3932522529465,,1339.3932522529465,1339.3932522529465,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1325,1336.6934970260993,,1336.6934970260993,1336.6934970260993,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1326,1318.1565459992692,,1318.1565459992692,1318.1565459992692,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1327,1123.4515124514335,,1123.4515124514335,1123.4515124514335,virtual_deployment_units_con:transcoder-image-1-con,virtual_deployment_units_gpu:transcoder-image-1-gpu
1328,1448.4580130210395,,1448.4580130210395,1448.4580130210395,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_con:transcoder-image-1-con
1329,1384.0465017172794,,1384.0465017172794,1384.0465017172794,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1330,1298.1879014187452,,1298.1879014187452,1298.1879014187452,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1331,1283.1378902862098,,1283.1378902862098,1283.1378902862098,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1332,1266.7148718751641,,1266.7148718751641,1266.7148718751641,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1333,1346.5166451607286,,1346.5166451607286,1346.5166451607286,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1334,1295.9613896592246,,1295.9613896592246,1295.9613896592246,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1335,1326.3605877969662,,1326.3605877969662,1326.3605877969662,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1336,1140.195998740202,,1140.195998740202,1140.195998740202,virtual_deployment_units_con:transcoder-image-1-con,virtual_deployment_units_gpu:transcoder-image-1-gpu
1337,1454.8394354872967,,1454.8394354872967,1454.8394354872967,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_con:transcoder-image-1-con
1338,1329.3575483954126,,1329.3575483954126,1329.3575483954126,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1339,1271.1875552956626,,1271.1875552956626,1271.1875552956626,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1340,1305.9041837634818,,1305.9041837634818,1305.9041837634818,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1341,1317.9095446096035,,1317.9095446096035,1317.9095446096035,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1342,1307.9546683761255,,1307.9546683761255,1307.9546683761255,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1343,1287.7643889941173,,1287.7643889941173,1287.7643889941173,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1344,1329.889095074149,,1329.889095074149,1329.889095074149,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1345,1290.106289664313,,1290.106289664313,1290.106289664313,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1346,1320.18945756131,,1320.18945756131,1320.18945756131,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1347,1300.769213005704,,1300.769213005704,1300.769213005704,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1348,1246.9854668254006,,1246.9854668254006,1246.9854668254006,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1349,1283.0953922510519,,1283.0953922510519,1283.0953922510519,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1350,1281.1758334055125,,1281.1758334055125,1281.1758334055125,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1351,1323.1223524954785,,1323.1223524954785,1323.1223524954785,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1352,1301.0985860992766,,1301.0985860992766,1301.0985860992766,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1353,1280.1474182683787,,1280.1474182683787,1280.1474182683787,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1354,1293.7190295119885,,1293.7190295119885,1293.7190295119885,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1355,1274.3316649375595,,1274.3316649375595,1274.3316649375595,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1356,1284.8104922674083,,1284.8104922674083,1284.8104922674083,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1357,1272.5357418226722,,1272.5357418226722,1272.5357418226722,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1358,1253.3926936878634,,1253.3926936878634,1253.3926936878634,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1359,1277.3735856026187,,1277.3735856026187,1277.3735856026187,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1360,1258.7841649117806,,1258.7841649117806,1258.7841649117806,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1361,1306.5153865392995,,1306.5153865392995,1306.5153865392995,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1362,1304.9414147206608,,1304.9414147206608,1304.9414147206608,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1363,1291.4321827264246,,1291.4321827264246,1291.4321827264246,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1364,1307.8940613806426,,1307.8940613806426,1307.8940613806426,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1365,1242.2294902263436,,1242.2294902263436,1242.2294902263436,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1366,1337.9252699760373,,1337.9252699760373,1337.9252699760373,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1367,1269.6081702194854,,1269.6081702194854,1269.6081702194854,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1368,1300.0632149386156,,1300.0632149386156,1300.0632149386156,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1369,1228.1870292260367,,1228.1870292260367,1228.1870292260367,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1370,1277.068721437292,,1277.068721437292,1277.068721437292,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1371,1274.00660890264,,1274.00660890264,1274.00660890264,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1372,1312.4454055747447,,1312.4454055747447,1312.4454055747447,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1373,1261.2341691277084,,1261.2341691277084,1261.2341691277084,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1374,1350.8216549691206,,1350.8216549691206,1350.8216549691206,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1375,1315.0921758116995,,1315.0921758116995,1315.0921758116995,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1376,1303.0352215015575,,1303.0352215015575,1303.0352215015575,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1377,1333.4894548378932,,1333.4894548378932,1333.4894548378932,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1378,1372.9911728975294,,1372.9911728975294,1372.9911728975294,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1379,1350.754670049402,,1350.754670049402,1350.754670049402,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1380,1353.4998199392235,,1353.4998199392235,1353.4998199392235,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1381,1334.2661204339788,,1334.2661204339788,1334.2661204339788,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1382,1348.2015705838064,,1348.2015705838064,1348.2015705838064,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1383,1364.452407376145,,1364.452407376145,1364.452407376145,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
1384,1464.925903031988,,1464.925903031988,1464.925903031988,virtual_deployment_units_gpu:transcoder-image-1-gpu,virtual_deployment_units_gpu:transcoder-image-1-gpu
