,pc_100,pc_100,pc_100,pc_98,pc_98,pc_98,pc_96,pc_96,pc_96,pc_94,pc_94,pc_94,pc_92,pc_92,pc_92,pc_90,pc_90,pc_90,history,history,history
,total_cost,deployment_cost,switching_cost,total_cost,deployment_cost,switching_cost,total_cost,deployment_cost,switching_cost,total_cost,deployment_cost,switching_cost,total_cost,deployment_cost,switching_cost,total_cost,deployment_cost,switching_cost,total_cost,deployment_cost,switching_cost
12,82.43484999999998,82.37849999999999,0.05634999999999995,82.43484999999998,82.37849999999999,0.05634999999999995,82.80685,82.7505,0.05634999999999995,83.18192499999999,83.121,0.060924999999999944,84.354175,84.28725,0.06692499999999993,85.3494875,85.27874999999999,0.07073749999999991,82.69416249999999,82.2165,0.47766250000000043
13,82.43484999999998,82.37849999999999,0.05634999999999995,82.30959999999999,82.25325,0.05634999999999995,82.9741375,82.9155,0.05863749999999995,83.23134999999999,83.169,0.06234999999999994,84.38491249999998,84.32474999999998,0.060162499999999945,80.296775,80.22975,0.06702499999999992,82.69416249999999,82.2165,0.47766250000000043
14,82.43484999999998,82.37849999999999,0.05634999999999995,82.5173375,82.46175,0.05558749999999995,81.98414999999999,81.92474999999999,0.059399999999999946,83.72045,83.658,0.06244999999999994,84.106725,84.03675,0.06997499999999993,85.14553749999999,85.07175,0.07378749999999991,82.69416249999999,82.2165,0.47766250000000043
15,82.43484999999998,82.37849999999999,0.05634999999999995,82.51811249999999,82.46099999999998,0.05711249999999995,82.8908375,82.83525,0.05558749999999995,81.44942499999999,81.3885,0.060924999999999944,81.2439625,81.1785,0.06546249999999992,80.00955,79.941,0.06854999999999992,82.69416249999999,82.2165,0.47766250000000043
16,82.43484999999998,82.37849999999999,0.05634999999999995,82.3531125,82.29599999999999,0.05711249999999995,82.18963749999999,82.13099999999999,0.05863749999999995,81.49448749999999,81.42974999999998,0.06473749999999993,80.82844999999999,80.76599999999999,0.06244999999999994,79.6818375,79.611,0.07083749999999991,82.69416249999999,82.2165,0.47766250000000043
17,82.43484999999998,82.37849999999999,0.05634999999999995,82.51811249999999,82.46099999999998,0.05711249999999995,82.8076125,82.7505,0.05711249999999995,83.349125,83.29125,0.05787499999999995,83.8532125,83.78999999999999,0.06321249999999994,85.314275,85.24125,0.07302499999999991,82.69416249999999,82.2165,0.47766250000000043
18,82.43484999999998,82.37849999999999,0.05634999999999995,82.4768625,82.41975,0.05711249999999995,81.8184,81.759,0.059399999999999946,81.65187499999999,81.594,0.05787499999999995,80.7054375,80.64375,0.06168749999999993,85.31129999999999,85.23674999999999,0.07454999999999991,82.69416249999999,82.2165,0.47766250000000043
19,82.43484999999998,82.37849999999999,0.05634999999999995,82.55936249999999,82.50224999999999,0.05711249999999995,82.812025,82.75425,0.057774999999999944,83.27029999999998,83.21099999999998,0.05929999999999994,80.70466249999998,80.64224999999999,0.06241249999999994,85.6406,85.569,0.07159999999999993,82.69416249999999,82.2165,0.47766250000000043
20,82.43484999999998,82.37849999999999,0.05634999999999995,82.4768625,82.41975,0.05711249999999995,82.02007499999999,81.96525,0.05482499999999995,81.28291250000001,81.22275,0.060162499999999945,84.18018749999999,84.11849999999998,0.061687499999999944,80.37931249999998,80.30999999999999,0.06931249999999992,82.69416249999999,82.2165,0.47766250000000043
21,82.43484999999998,82.37849999999999,0.05634999999999995,82.22859999999999,82.17224999999999,0.05634999999999995,81.85737499999999,81.7995,0.05787499999999995,81.61446250000002,81.55125000000001,0.06321249999999994,84.2214625,84.15825,0.06321249999999994,84.98053749999998,84.90674999999999,0.07378749999999992,82.69416249999999,82.2165,0.47766250000000043
22,82.43484999999998,82.37849999999999,0.05634999999999995,82.3515875,82.29599999999999,0.05558749999999995,82.8120375,82.7535,0.058537499999999944,81.36999999999999,81.30449999999999,0.06549999999999993,81.28448750000001,81.21975,0.06473749999999992,80.2181,80.1465,0.07159999999999991,82.69416249999999,82.2165,0.47766250000000043
23,82.43484999999998,82.37849999999999,0.05634999999999995,82.55858749999999,82.50299999999999,0.05558749999999995,82.77079999999998,82.71149999999999,0.05929999999999994,83.225425,83.1645,0.060924999999999944,80.46178749999999,80.39399999999999,0.06778749999999992,84.72328749999998,84.65549999999999,0.06778749999999993,82.69416249999999,82.2165,0.47766250000000043
24,82.43484999999998,82.37849999999999,0.05634999999999995,82.35234999999999,82.29599999999999,0.05634999999999995,82.1896625,82.1295,0.060162499999999945,81.4089625,81.34575,0.06321249999999994,80.5855,80.52,0.06549999999999993,85.3909,85.31625,0.07464999999999992,82.69416249999999,82.2165,0.47766250000000043
25,82.43484999999998,82.37849999999999,0.05634999999999995,82.43484999999998,82.37849999999999,0.05634999999999995,82.89165,82.83225,0.059399999999999946,83.34915,83.28975,0.059399999999999946,84.26351249999999,84.19725,0.06626249999999993,79.96303749999998,79.89524999999999,0.06778749999999992,82.69416249999999,82.2165,0.47766250000000043
26,82.43484999999998,82.37849999999999,0.05634999999999995,82.599075,82.54425,0.05482499999999995,81.98339999999999,81.92399999999999,0.059399999999999946,83.56058750000001,83.49900000000001,0.06158749999999994,81.15767499999998,81.09674999999999,0.060924999999999944,79.8850375,79.815,0.07003749999999992,82.69416249999999,82.2165,0.47766250000000043
27,82.43484999999998,82.37849999999999,0.05634999999999995,82.55857499999998,82.50374999999998,0.05482499999999995,82.6846375,82.62599999999999,0.05863749999999995,83.397975,83.334,0.06397499999999993,83.93184999999998,83.86949999999999,0.06234999999999994,85.5138875,85.44,0.07388749999999991,82.69416249999999,82.2165,0.47766250000000043
28,82.43484999999998,82.37849999999999,0.05634999999999995,82.6410875,82.5855,0.05558749999999995,82.84961249999999,82.79249999999999,0.05711249999999995,83.685075,83.62425,0.06082499999999994,84.59276249999998,84.52649999999998,0.06626249999999993,85.51752499999999,85.44449999999999,0.07302499999999992,82.69416249999999,82.2165,0.47766250000000043
29,82.43484999999998,82.37849999999999,0.05634999999999995,82.26682499999998,82.21199999999999,0.05482499999999995,82.60058749999999,82.54499999999999,0.05558749999999995,83.30714999999998,83.24774999999998,0.059399999999999946,80.74900000000001,80.68350000000001,0.06549999999999993,84.43293750000001,84.36525,0.06768749999999991,82.69416249999999,82.2165,0.47766250000000043
30,82.43484999999998,82.37849999999999,0.05634999999999995,82.3920875,82.3365,0.05558749999999995,82.1453375,82.08975,0.05558749999999995,81.3264625,81.26325,0.06321249999999992,84.5018875,84.44324999999999,0.05863749999999995,79.7223375,79.6515,0.07083749999999991,82.69416249999999,82.2165,0.47766250000000043
31,82.43484999999998,82.37849999999999,0.05634999999999995,82.3515875,82.29599999999999,0.05558749999999995,82.96881249999998,82.91474999999998,0.05406249999999995,81.4501875,81.3885,0.061687499999999944,84.26412499999999,84.20025,0.06387499999999993,80.094325,80.02199999999999,0.07232499999999992,82.69416249999999,82.2165,0.47766250000000043
32,82.43484999999998,82.37849999999999,0.05634999999999995,82.51658749999999,82.46099999999998,0.05558749999999995,81.98414999999999,81.92474999999999,0.059399999999999946,83.47362499999998,83.41574999999999,0.05787499999999995,84.22605,84.1575,0.06854999999999992,85.151625,85.07249999999999,0.0791249999999999,82.69416249999999,82.2165,0.47766250000000043
33,82.43484999999998,82.37849999999999,0.05634999999999995,82.59984999999999,82.5435,0.05634999999999995,82.8488375,82.79325,0.05558749999999995,81.40514999999999,81.34575,0.059399999999999946,80.6748875,80.601,0.07388749999999991,85.393975,85.31475,0.0792249999999999,82.69416249999999,82.2165,0.47766250000000043
34,82.43484999999998,82.37849999999999,0.05634999999999995,82.5990875,82.5435,0.05558749999999995,82.7648375,82.70925,0.05558749999999995,83.55921250000002,83.49600000000001,0.06321249999999994,80.87045,80.80575,0.06469999999999992,80.34412499999999,80.26875,0.07537499999999991,82.69416249999999,82.2165,0.47766250000000043
35,82.43484999999998,82.37849999999999,0.05634999999999995,82.31109999999998,82.25474999999999,0.05634999999999995,82.0238875,81.96525,0.05863749999999995,81.3639125,81.30375,0.060162499999999945,80.5427625,80.4765,0.06626249999999993,85.04874999999998,84.98324999999998,0.06549999999999993,82.69416249999999,82.2165,0.47766250000000043
36,82.43484999999998,82.37849999999999,0.05634999999999995,82.43484999999998,82.37849999999999,0.05634999999999995,82.1896625,82.1295,0.060162499999999945,81.248525,81.1815,0.06702499999999993,84.3068875,84.24225,0.06463749999999993,79.9248375,79.854,0.07083749999999991,82.69416249999999,82.2165,0.47766250000000043
37,82.43484999999998,82.37849999999999,0.05634999999999995,82.51887499999998,82.46099999999998,0.05787499999999995,82.72662499999998,82.66874999999999,0.05787499999999995,81.15843749999999,81.09674999999999,0.061687499999999944,84.3099,84.2445,0.06539999999999992,80.3426875,80.26575,0.07693749999999991,82.69416249999999,82.2165,0.47766250000000043
38,82.43484999999998,82.37849999999999,0.05634999999999995,82.51734999999998,82.46099999999998,0.05634999999999995,82.938175,82.87725,0.060924999999999944,81.6961875,81.63449999999999,0.061687499999999944,80.57871250000001,80.5155,0.06321249999999992,79.44042499999999,79.362,0.07842499999999991,82.69416249999999,82.2165,0.47766250000000043
39,82.43484999999998,82.37849999999999,0.05634999999999995,82.43409999999999,82.37774999999999,0.05634999999999995,82.9695625,82.9155,0.05406249999999995,81.5731875,81.5115,0.061687499999999944,80.71228749999999,80.64224999999999,0.07003749999999992,84.7728,84.69825,0.07454999999999991,82.69416249999999,82.2165,0.47766250000000043
40,82.43484999999998,82.37849999999999,0.05634999999999995,82.39359999999999,82.33725,0.05634999999999995,82.932125,82.87425,0.05787499999999995,83.184175,83.12325,0.060924999999999944,80.58246249999999,80.517,0.06546249999999992,85.2272625,85.155,0.07226249999999992,82.69416249999999,82.2165,0.47766250000000043
41,82.43484999999998,82.37849999999999,0.05634999999999995,82.4753375,82.41975,0.05558749999999995,82.97489999999999,82.9155,0.059399999999999946,81.52965,81.47025000000001,0.059399999999999946,80.9185,80.85074999999999,0.06774999999999992,85.97725,85.89975,0.0774999999999999,82.69416249999999,82.2165,0.47766250000000043
42,82.43484999999998,82.37849999999999,0.05634999999999995,82.55859999999998,82.50224999999999,0.05634999999999995,82.10716249999999,82.04699999999998,0.060162499999999945,83.47214999999998,83.41274999999999,0.059399999999999946,84.01675,83.95125,0.06549999999999993,84.72258749999999,84.65174999999999,0.07083749999999993,82.69416249999999,82.2165,0.47766250000000043
43,82.43484999999998,82.37849999999999,0.05634999999999995,82.31186249999999,82.25474999999999,0.05711249999999995,82.0674125,82.00725,0.060162499999999945,83.4355,83.37,0.06549999999999993,83.7685,83.703,0.06549999999999993,85.3848375,85.31400000000001,0.07083749999999993,82.69416249999999,82.2165,0.47766250000000043
44,82.43484999999998,82.37849999999999,0.05634999999999995,82.4760875,82.4205,0.05558749999999995,82.1476375,82.089,0.05863749999999995,83.4729375,83.41125,0.061687499999999944,84.2687,84.20025,0.06844999999999993,80.01035,79.93875,0.07159999999999991,82.69416249999999,82.2165,0.47766250000000043
45,82.43484999999998,82.37849999999999,0.05634999999999995,82.31109999999998,82.25474999999999,0.05634999999999995,82.06665,82.00725,0.059399999999999946,83.71967499999998,83.65874999999998,0.060924999999999944,80.996475,80.93025,0.06622499999999992,85.2274,85.15275,0.07464999999999991,82.69416249999999,82.2165,0.47766250000000043
46,82.43484999999998,82.37849999999999,0.05634999999999995,82.35234999999999,82.29599999999999,0.05634999999999995,82.0659125,82.00574999999999,0.060162499999999945,83.64248749999999,83.57774999999998,0.06473749999999993,84.52163749999998,84.44774999999998,0.07388749999999991,80.05993749999999,79.98299999999999,0.07693749999999991,82.69416249999999,82.2165,0.47766250000000043
47,82.43484999999998,82.37849999999999,0.05634999999999995,82.47609999999999,82.41975,0.05634999999999995,82.02692499999998,81.96599999999998,0.060924999999999944,83.64157499999997,83.58074999999998,0.06082499999999994,80.7925375,80.7225,0.07003749999999992,79.9314875,79.86075,0.07073749999999991,82.69416249999999,82.2165,0.47766250000000043
48,82.43484999999998,82.37849999999999,0.05634999999999995,82.2698625,82.21275,0.05711249999999995,82.887825,82.83300000000001,0.05482499999999995,83.35737499999999,83.2935,0.06387499999999993,80.9185,80.85074999999999,0.06774999999999994,85.60169999999998,85.52399999999999,0.07769999999999991,82.69416249999999,82.2165,0.47766250000000043
49,82.43484999999998,82.37849999999999,0.05634999999999995,82.47685,82.4205,0.05634999999999995,82.97184999999999,82.9155,0.05634999999999995,83.59665,83.53725,0.059399999999999946,84.0557125,83.99249999999999,0.06321249999999994,79.9713125,79.89975,0.07156249999999992,82.69416249999999,82.2165,0.47766250000000043
50,82.43484999999998,82.37849999999999,0.05634999999999995,82.39285,82.3365,0.05634999999999995,81.9429125,81.88275,0.060162499999999945,81.69619999999999,81.63374999999999,0.06244999999999994,84.4239625,84.36075,0.06321249999999994,85.34729999999999,85.27874999999999,0.06854999999999993,82.69416249999999,82.2165,0.47766250000000043
51,82.43484999999998,82.37849999999999,0.05634999999999995,82.55859999999998,82.50224999999999,0.05634999999999995,82.80985,82.7535,0.05634999999999995,81.68937499999998,81.63149999999999,0.05787499999999995,84.9669,84.9015,0.06539999999999993,85.34648750000001,85.27575,0.07073749999999993,82.69416249999999,82.2165,0.47766250000000043
52,82.43484999999998,82.37849999999999,0.05634999999999995,82.51811249999999,82.46099999999998,0.05711249999999995,82.97476249999998,82.91774999999998,0.057012499999999945,81.69692499999998,81.63599999999998,0.060924999999999944,81.0767625,81.01050000000001,0.06626249999999992,80.21885,80.14725,0.07159999999999991,82.69416249999999,82.2165,0.47766250000000043
53,82.43484999999998,82.37849999999999,0.05634999999999995,82.31262499999998,82.25474999999999,0.05787499999999995,82.8113875,82.75274999999999,0.05863749999999995,81.20726249999998,81.14099999999999,0.06626249999999992,84.3100875,84.23925,0.07083749999999993,85.1456,85.068,0.0775999999999999,82.69416249999999,82.2165,0.47766250000000043
54,82.43484999999998,82.37849999999999,0.05634999999999995,82.30958749999999,82.25399999999999,0.05558749999999995,82.0659,82.0065,0.059399999999999946,83.51718749999999,83.45549999999999,0.061687499999999944,84.18234999999999,84.11999999999999,0.06234999999999994,79.76583749999999,79.69274999999999,0.07308749999999992,82.69416249999999,82.2165,0.47766250000000043
55,82.43484999999998,82.37849999999999,0.05634999999999995,82.31109999999998,82.25474999999999,0.05634999999999995,83.0963625,83.03925,0.05711249999999995,83.51489999999998,83.45549999999999,0.059399999999999946,84.51254999999999,84.44399999999999,0.06854999999999993,79.9254875,79.8585,0.06698749999999992,82.69416249999999,82.2165,0.47766250000000043
56,82.43484999999998,82.37849999999999,0.05634999999999995,82.51809999999999,82.46175,0.05634999999999995,82.64486249999999,82.58774999999999,0.05711249999999995,81.20346250000001,81.14025000000001,0.06321249999999994,81.00105,80.9325,0.06854999999999992,80.297525,80.22824999999999,0.06927499999999992,82.69416249999999,82.2165,0.47766250000000043
57,82.43484999999998,82.37849999999999,0.05634999999999995,82.6426125,82.5855,0.05711249999999995,82.02542499999998,81.96449999999999,0.060924999999999944,81.32419999999999,81.26174999999999,0.06244999999999994,80.70769999999999,80.64524999999999,0.06244999999999994,80.2631125,80.1885,0.07461249999999992,82.69416249999999,82.2165,0.47766250000000043
58,82.43484999999998,82.37849999999999,0.05634999999999995,82.2293625,82.17224999999999,0.05711249999999995,82.06439999999999,82.005,0.059399999999999946,83.31083749999999,83.24924999999999,0.06158749999999994,80.7520625,80.68275,0.06931249999999992,79.96751249999998,79.89524999999999,0.07226249999999991,82.69416249999999,82.2165,0.47766250000000043
59,82.43484999999998,82.37849999999999,0.05634999999999995,82.4356,82.37925,0.05634999999999995,82.31033749999999,82.25474999999999,0.05558749999999995,81.48843749999999,81.42674999999998,0.061687499999999944,84.25818749999999,84.19649999999999,0.061687499999999944,85.38621250000001,85.31700000000001,0.06921249999999993,82.69416249999999,82.2165,0.47766250000000043
