,sent
2020-04-25 06:17:00,1303.2628913224312
2020-04-25 06:18:00,1300.354510463114
2020-04-25 06:19:00,1291.1730551472683
2020-04-25 06:20:00,1301.208657890156
2020-04-25 06:21:00,1292.5605918217027
2020-04-25 06:22:00,1288.0042453503204
2020-04-25 06:23:00,1230.7315130127388
2020-04-25 06:24:00,1290.9611191333472
2020-04-25 06:25:00,1073.681754376845
2020-04-25 06:26:00,1403.6679181841353
2020-04-25 06:27:00,1266.860632878418
2020-04-25 06:28:00,1267.633688508605
2020-04-25 06:29:00,1226.5242385955305
2020-04-25 06:30:00,1231.670165104299
2020-04-25 06:31:00,1081.9018226244352
2020-04-25 06:32:00,1394.358132431695
2020-04-25 06:33:00,1220.9588129259264
2020-04-25 06:34:00,1269.808840306838
2020-04-25 06:35:00,1159.2214763067823
2020-04-25 06:36:00,1247.2120430515022
2020-04-25 06:37:00,1174.0253374084
2020-04-25 06:38:00,1187.9518441487996
2020-04-25 06:39:00,1176.7110742251277
2020-04-25 06:40:00,1175.3932559020218
2020-04-25 06:41:00,1151.0787526417312
2020-04-25 06:42:00,1122.894344736617
2020-04-25 06:43:00,1153.0704553566081
2020-04-25 06:44:00,1156.4382676857851
2020-04-25 06:45:00,1126.9490571483227
2020-04-25 06:46:00,1141.4758486783282
2020-04-25 06:47:00,1164.9855070158685
2020-04-25 06:48:00,1132.9992891882118
2020-04-25 06:49:00,1136.490206763638
2020-04-25 06:50:00,1118.7984104356337
2020-04-25 06:51:00,1107.7903538247363
2020-04-25 06:52:00,1108.9848208701137
2020-04-25 06:53:00,1161.9823049989332
2020-04-25 06:54:00,1049.8846119790037
2020-04-25 06:55:00,1097.3764724699254
2020-04-25 06:56:00,982.1388600335388
2020-04-25 06:57:00,1219.5696411548752
2020-04-25 06:58:00,1103.50727937249
2020-04-25 06:59:00,1127.5758232353635
2020-04-25 07:00:00,1089.2691576792008
2020-04-25 07:01:00,1114.154742894585
2020-04-25 07:02:00,1115.6519898011593
2020-04-25 07:03:00,1114.6303369348375
2020-04-25 07:04:00,1077.6280453920176
2020-04-25 07:05:00,1075.615876938732
2020-04-25 07:06:00,1110.1311461674645
2020-04-25 07:07:00,896.2612738853866
2020-04-25 07:08:00,1151.9664202196009
2020-04-25 07:09:00,1119.6597009666955
2020-04-25 07:10:00,1026.7129218124464
2020-04-25 07:11:00,1073.424456234467
2020-04-25 07:12:00,1012.7765922801294
2020-04-25 07:13:00,1041.2179182596221
2020-04-25 07:14:00,1036.0218209877703
2020-04-25 07:15:00,993.5268553731268
2020-04-25 07:16:00,1002.8599037593635
2020-04-25 07:17:00,1031.1880406633
2020-04-25 07:18:00,987.4333389197732
2020-04-25 07:19:00,1009.4420385816363
2020-04-25 07:20:00,977.2632372307023
2020-04-25 07:21:00,1027.1452618208457
2020-04-25 07:22:00,963.2654154661595
2020-04-25 07:23:00,997.1110333253581
2020-04-25 07:24:00,975.4314910182878
2020-04-25 07:25:00,974.1538178244142
2020-04-25 07:26:00,959.5701824487029
2020-04-25 07:27:00,1001.4026187987774
2020-04-25 07:28:00,910.1910438193349
2020-04-25 07:29:00,941.3130144192238
2020-04-25 07:30:00,949.5066666004858
2020-04-25 07:31:00,964.3260772788105
2020-04-25 07:32:00,870.6501842825056
2020-04-25 07:33:00,903.2403992645892
2020-04-25 07:34:00,914.5313261009039
2020-04-25 07:35:00,931.2954187381761
2020-04-25 07:36:00,876.6883131224806
2020-04-25 07:37:00,896.1232841814293
2020-04-25 07:38:00,872.0282468089049
2020-04-25 07:39:00,940.4278643450622
2020-04-25 07:40:00,803.5870352087322
2020-04-25 07:41:00,930.6544699490753
2020-04-25 07:42:00,865.7876733788623
2020-04-25 07:43:00,830.2484789180027
2020-04-25 07:44:00,811.0613065353872
2020-04-25 07:45:00,831.9946018566733
2020-04-25 07:46:00,883.6609234332253
2020-04-25 07:47:00,837.7272884233723
2020-04-25 07:48:00,833.4368367499842
2020-04-25 07:49:00,809.0759998943242
2020-04-25 07:50:00,779.7306337760209
2020-04-25 07:51:00,860.2365099396536
2020-04-25 07:52:00,781.6620721821264
2020-04-25 07:53:00,834.6276273225424
2020-04-25 07:54:00,821.973492631643
2020-04-25 07:55:00,787.4966972456654
2020-04-25 07:56:00,777.8502166691841
2020-04-25 07:57:00,803.7386238112393
2020-04-25 07:58:00,793.1315542795155
2020-04-25 07:59:00,764.331551486671
2020-04-25 08:00:00,769.1102252276669
2020-04-25 08:01:00,799.6005481304499
2020-04-25 08:02:00,821.0915908580834
2020-04-25 08:03:00,798.657214292169
2020-04-25 08:04:00,809.8794710916724
2020-04-25 08:05:00,761.8189226868371
2020-04-25 08:06:00,797.5020817529356
2020-04-25 08:07:00,722.9125081892902
2020-04-25 08:08:00,761.4145246760837
2020-04-25 08:09:00,708.0225594518511
2020-04-25 08:10:00,722.779019133822
2020-04-25 08:11:00,740.7049714543463
2020-04-25 08:12:00,749.4871278065256
2020-04-25 08:13:00,732.2431014732656
2020-04-25 08:14:00,693.1061511606795
2020-04-25 08:15:00,719.1349334099629
2020-04-25 08:16:00,740.4995683804192
2020-04-25 08:17:00,746.8840901823887
2020-04-25 08:18:00,681.4972488918038
2020-04-25 08:19:00,707.510286615708
2020-04-25 08:20:00,660.1623825389046
2020-04-25 08:21:00,691.8680401861046
2020-04-25 08:22:00,541.0293785623103
2020-04-25 08:23:00,782.2807850571753
2020-04-25 08:24:00,656.0841322717475
2020-04-25 08:25:00,676.5965941731042
2020-04-25 08:26:00,660.8016420210625
2020-04-25 08:27:00,683.2636983198315
2020-04-25 08:28:00,619.8606024427083
2020-04-25 08:29:00,638.7713702237813
2020-04-25 08:30:00,612.6510452012343
2020-04-25 08:31:00,633.7532161128952
2020-04-25 08:32:00,649.7099558551945
2020-04-25 08:33:00,626.1702420619441
2020-04-25 08:34:00,642.441395886463
2020-04-25 08:35:00,606.0367736339517
2020-04-25 08:36:00,632.118325614445
2020-04-25 08:37:00,668.1053731726915
2020-04-25 08:38:00,594.9585827117246
2020-04-25 08:39:00,594.0910852472718
2020-04-25 08:40:00,609.0481681119304
2020-04-25 08:41:00,598.8036725798477
2020-04-25 08:42:00,591.2872539162079
2020-04-25 08:43:00,578.12375036484
2020-04-25 08:44:00,570.937210917119
2020-04-25 08:45:00,589.578642735936
2020-04-25 08:46:00,598.8427559909105
2020-04-25 08:47:00,581.2027480978587
2020-04-25 08:48:00,585.9648375002117
2020-04-25 08:49:00,547.9274446112817
2020-04-25 08:50:00,577.8664906462645
2020-04-25 08:51:00,534.490092088023
2020-04-25 08:52:00,586.5943790367971
2020-04-25 08:53:00,388.50283450609135
2020-04-25 08:54:00,675.3799399136105
2020-04-25 08:55:00,557.6932651992306
2020-04-25 08:56:00,539.9147852196784
2020-04-25 08:57:00,513.0094942306898
2020-04-25 08:58:00,505.19622205612876
2020-04-25 08:59:00,404.82655164557895
2020-04-25 09:00:00,633.7089112347237
2020-04-25 09:01:00,570.4692419166412
2020-04-25 09:02:00,563.6321443149606
2020-04-25 09:03:00,581.5135370879251
2020-04-25 09:04:00,590.6396505117385
2020-04-25 09:05:00,579.5672667962134
2020-04-25 09:06:00,588.9800106166239
2020-04-25 09:07:00,533.6790213178391
2020-04-25 09:08:00,528.1147273632538
2020-04-25 09:09:00,494.2877338785355
2020-04-25 09:10:00,513.47908283912
2020-04-25 09:11:00,553.7107688349427
2020-04-25 09:12:00,510.3697924057503
2020-04-25 09:13:00,486.17197478703906
2020-04-25 09:14:00,502.00086870922905
2020-04-25 09:15:00,500.3688665488594
2020-04-25 09:16:00,478.4679084205131
2020-04-25 09:17:00,558.3730665587206
2020-04-25 09:18:00,520.4487377935241
2020-04-25 09:19:00,464.6518379434039
2020-04-25 09:20:00,502.04270642185224
2020-04-25 09:21:00,481.73983504424285
2020-04-25 09:22:00,502.0630966530212
2020-04-25 09:23:00,360.70694143301773
2020-04-25 09:24:00,548.3582119245107
2020-04-25 09:25:00,480.3198905731687
2020-04-25 09:26:00,449.67269817791265
2020-04-25 09:27:00,434.76570327155383
2020-04-25 09:28:00,443.6978853604148
2020-04-25 09:29:00,469.94068640221354
2020-04-25 09:30:00,419.7043779712027
2020-04-25 09:31:00,451.13175584594296
2020-04-25 09:32:00,448.7020625897641
2020-04-25 09:33:00,441.9762686165891
2020-04-25 09:34:00,447.11216130038565
2020-04-25 09:35:00,441.73971545537023
2020-04-25 09:36:00,420.85255386610885
2020-04-25 09:37:00,407.78192228349656
2020-04-25 09:38:00,284.08425193553165
2020-04-25 09:39:00,461.78643217104843
2020-04-25 09:40:00,405.3785007809925
2020-04-25 09:41:00,378.44665060445806
2020-04-25 09:42:00,392.34114525381165
2020-04-25 09:43:00,376.410938487472
2020-04-25 09:44:00,363.4830420973494
2020-04-25 09:45:00,358.31372174792415
2020-04-25 09:46:00,352.82095772270264
2020-04-25 09:47:00,361.4979161077298
2020-04-25 09:48:00,357.10840474409645
2020-04-25 09:49:00,344.8861093607287
2020-04-25 09:50:00,310.45875124531716
2020-04-25 09:51:00,306.48199761616485
2020-04-25 09:52:00,309.7368657842939
2020-04-25 09:53:00,311.49063465754335
2020-04-25 09:54:00,321.578518806812
2020-04-25 09:55:00,320.5364469212555
2020-04-25 09:56:00,232.21043930881987
2020-04-25 09:57:00,423.73200383612027
2020-04-25 09:58:00,318.6629513113918
2020-04-25 09:59:00,301.9472294756663
2020-04-25 10:00:00,322.2128631995606
2020-04-25 10:01:00,332.2210338941901
2020-04-25 10:02:00,378.08841492018706
2020-04-25 10:03:00,367.9053636650418
2020-04-25 10:04:00,350.1325273676369
2020-04-25 10:05:00,345.5489462837904
2020-04-25 10:06:00,384.7728123098197
2020-04-25 10:07:00,330.86121268078927
2020-04-25 10:08:00,335.44041188739664
2020-04-25 10:09:00,393.60954818409016
2020-04-25 10:10:00,306.00120957139745
2020-04-25 10:11:00,349.62856300859187
2020-04-25 10:12:00,345.1078438165992
2020-04-25 10:13:00,218.20528363182444
2020-04-25 10:14:00,398.5540501207096
2020-04-25 10:15:00,330.9933820573586
2020-04-25 10:16:00,289.7518798858475
2020-04-25 10:17:00,306.2983589455976
2020-04-25 10:18:00,339.6250396430833
2020-04-25 10:19:00,304.9839525816849
2020-04-25 10:20:00,283.9580355229335
2020-04-25 10:21:00,294.54888875051296
2020-04-25 10:22:00,289.894261772963
2020-04-25 10:23:00,290.47266052851364
2020-04-25 10:24:00,278.3384930104129
2020-04-25 10:25:00,271.73380755633883
2020-04-25 10:26:00,249.4854387564861
2020-04-25 10:27:00,259.7489199659356
2020-04-25 10:28:00,270.8558140047419
2020-04-25 10:29:00,271.38086957617054
2020-04-25 10:30:00,250.19717774228872
2020-04-25 10:31:00,258.35226769115724
2020-04-25 10:32:00,298.87003098932274
2020-04-25 10:33:00,227.89922292111845
2020-04-25 10:34:00,279.9768250901273
2020-04-25 10:35:00,268.606295543125
2020-04-25 10:36:00,268.83028152956865
2020-04-25 10:37:00,234.45691762855063
2020-04-25 10:38:00,308.05924886641276
2020-04-25 10:39:00,283.114910618915
2020-04-25 10:40:00,291.0222386174568
2020-04-25 10:41:00,264.83181694784224
2020-04-25 10:42:00,259.24174123242113
2020-04-25 10:43:00,263.73819831007205
2020-04-25 10:44:00,247.56645161335172
2020-04-25 10:45:00,270.23814738898375
2020-04-25 10:46:00,220.7691782731116
2020-04-25 10:47:00,179.93155784835702
2020-04-25 10:48:00,327.26795650951027
2020-04-25 10:49:00,229.88398028052168
2020-04-25 10:50:00,275.85817588814064
2020-04-25 10:51:00,236.33845974858022
2020-04-25 10:52:00,232.28875144142634
2020-04-25 10:53:00,248.78420555313585
2020-04-25 10:54:00,216.81060897654376
2020-04-25 10:55:00,205.01973323236288
2020-04-25 10:56:00,240.67149041611992
2020-04-25 10:57:00,255.9035802686319
2020-04-25 10:58:00,236.98500045194564
2020-04-25 10:59:00,208.0739601526599
2020-04-25 11:00:00,232.16003529240552
2020-04-25 11:01:00,149.00017452117137
2020-04-25 11:02:00,363.04660697539947
2020-04-25 11:03:00,266.5958655732922
2020-04-25 11:04:00,266.92526036633416
2020-04-25 11:05:00,236.96586067725943
2020-04-25 11:06:00,253.10230876703045
2020-04-25 11:07:00,239.1649772968322
2020-04-25 11:08:00,235.67753429054704
2020-04-25 11:09:00,238.4210715716251
2020-04-25 11:10:00,207.2743744655308
2020-04-25 11:11:00,210.83892477992836
2020-04-25 11:12:00,224.31716798822328
2020-04-25 11:13:00,210.7316136525708
2020-04-25 11:14:00,227.73729055652595
2020-04-25 11:15:00,202.71835136469977
2020-04-25 11:16:00,245.98245010523178
2020-04-25 11:17:00,204.685152506783
2020-04-25 11:18:00,218.16953595785367
2020-04-25 11:19:00,191.9067901924932
2020-04-25 11:20:00,201.72487553650862
2020-04-25 11:21:00,181.90528263199764
2020-04-25 11:22:00,214.9034807889978
2020-04-25 11:23:00,153.7219830897619
2020-04-25 11:24:00,213.65888122562416
2020-04-25 11:25:00,170.52748747159612
2020-04-25 11:26:00,175.73419851465664
2020-04-25 11:27:00,206.69587007430928
2020-04-25 11:28:00,159.0250139378797
2020-04-25 11:29:00,202.07152525290405
2020-04-25 11:30:00,167.3102789637195
2020-04-25 11:31:00,210.07463510837582
2020-04-25 11:32:00,178.5147142377127
2020-04-25 11:33:00,182.48064133501978
2020-04-25 11:34:00,187.74170418701672
2020-04-25 11:35:00,160.6237471616464
2020-04-25 11:36:00,188.48571396924234
2020-04-25 11:37:00,158.42868286818847
2020-04-25 11:38:00,185.09335851071256
2020-04-25 11:39:00,179.40625189670868
2020-04-25 11:40:00,150.2873677333562
2020-04-25 11:41:00,219.99129638994222
2020-04-25 11:42:00,182.92354978049812
2020-04-25 11:43:00,149.93035681523486
2020-04-25 11:44:00,153.7622833141409
2020-04-25 11:45:00,161.31747557087363
2020-04-25 11:46:00,194.59518839368704
2020-04-25 11:47:00,181.41568506672672
2020-04-25 11:48:00,174.23260848229071
2020-04-25 11:49:00,169.63558922457494
2020-04-25 11:50:00,168.17654330707953
2020-04-25 11:51:00,191.83030636270092
2020-04-25 11:52:00,171.81493256818828
2020-04-25 11:53:00,150.7189974375561
2020-04-25 11:54:00,162.573072756264
2020-04-25 11:55:00,167.44944948474074
2020-04-25 11:56:00,172.35455420101766
2020-04-25 11:57:00,164.9458060911107
2020-04-25 11:58:00,145.65508979668118
2020-04-25 11:59:00,138.9801456156008
2020-04-25 12:00:00,152.0655536075929
2020-04-25 12:01:00,216.459780239736
2020-04-25 12:02:00,191.69626153224823
2020-04-25 12:03:00,222.78584226660544
2020-04-25 12:04:00,187.6605859998601
2020-04-25 12:05:00,199.5311766879748
2020-04-25 12:06:00,216.47351685336395
2020-04-25 12:07:00,193.53646729581186
2020-04-25 12:08:00,211.1684658514927
2020-04-25 12:09:00,191.03655967871487
2020-04-25 12:10:00,175.549696187218
2020-04-25 12:11:00,177.04117745330436
2020-04-25 12:12:00,187.05876807075026
2020-04-25 12:13:00,183.4293838596421
2020-04-25 12:14:00,169.17543937853878
2020-04-25 12:15:00,182.2122506578759
2020-04-25 12:16:00,175.8109480048319
2020-04-25 12:17:00,196.6265414792142
2020-04-25 12:18:00,180.223123290912
2020-04-25 12:19:00,165.58237544541564
2020-04-25 12:20:00,176.7947142275006
2020-04-25 12:21:00,182.93344620314383
2020-04-25 12:22:00,130.57091500776755
2020-04-25 12:23:00,265.20749377687207
2020-04-25 12:24:00,205.14638967196387
2020-04-25 12:25:00,207.83121377445394
2020-04-25 12:26:00,185.17333679172972
2020-04-25 12:27:00,211.43061368835114
2020-04-25 12:28:00,206.72881610204215
2020-04-25 12:29:00,198.75704861669686
2020-04-25 12:30:00,178.02515943009172
2020-04-25 12:31:00,222.30105676133874
2020-04-25 12:32:00,230.29424730370573
2020-04-25 12:33:00,104.64219682905401
2020-04-25 12:34:00,276.853331134358
2020-04-25 12:35:00,206.7585413066596
2020-04-25 12:36:00,185.22885176958835
2020-04-25 12:37:00,229.7066147424934
2020-04-25 12:38:00,112.4369609430486
2020-04-25 12:39:00,226.99022495014128
2020-04-25 12:40:00,228.0874309860166
2020-04-25 12:41:00,169.7226621628563
2020-04-25 12:42:00,226.9901715887133
2020-04-25 12:43:00,184.6232079914039
2020-04-25 12:44:00,116.06010754129561
2020-04-25 12:45:00,249.9689369154411
2020-04-25 12:46:00,215.03403669350885
2020-04-25 12:47:00,218.67165826789468
2020-04-25 12:48:00,226.78752971178093
2020-04-25 12:49:00,205.45477151505708
2020-04-25 12:50:00,217.98058333497877
2020-04-25 12:51:00,176.0486840830203
2020-04-25 12:52:00,231.45430736795905
2020-04-25 12:53:00,240.54298719155787
2020-04-25 12:54:00,244.6495451824525
2020-04-25 12:55:00,209.81325768364954
2020-04-25 12:56:00,219.91792000326222
2020-04-25 12:57:00,254.09938912021545
2020-04-25 12:58:00,227.8854579215341
2020-04-25 12:59:00,130.14659178321256
2020-04-25 13:00:00,293.7121854914979
2020-04-25 13:01:00,267.1727751682106
2020-04-25 13:02:00,275.98153428469766
2020-04-25 13:03:00,251.60722649068566
2020-04-25 13:04:00,283.7231482420523
2020-04-25 13:05:00,276.6774299453128
2020-04-25 13:06:00,244.1171866312214
2020-04-25 13:07:00,276.87466030624375
2020-04-25 13:08:00,258.5731428686827
2020-04-25 13:09:00,186.47785954093087
2020-04-25 13:10:00,362.5084035829902
2020-04-25 13:11:00,206.68022708904059
2020-04-25 13:12:00,344.4258687272895
2020-04-25 13:13:00,276.2160392785304
2020-04-25 13:14:00,290.9699046389742
2020-04-25 13:15:00,273.70257453759893
2020-04-25 13:16:00,286.2850830906989
2020-04-25 13:17:00,311.7871039304401
2020-04-25 13:18:00,260.7875104911673
2020-04-25 13:19:00,285.8372902650672
2020-04-25 13:20:00,300.31770366979305
2020-04-25 13:21:00,320.8571315595343
2020-04-25 13:22:00,310.30986242129256
2020-04-25 13:23:00,273.2387285749468
2020-04-25 13:24:00,328.2104697762145
2020-04-25 13:25:00,286.4119221029334
2020-04-25 13:26:00,304.5443213142322
2020-04-25 13:27:00,270.4842572796273
2020-04-25 13:28:00,314.2970909300329
2020-04-25 13:29:00,291.2470717742799
2020-04-25 13:30:00,337.35703560924935
2020-04-25 13:31:00,340.81466522977973
2020-04-25 13:32:00,339.16478848033086
2020-04-25 13:33:00,231.2194324631165
2020-04-25 13:34:00,377.826014156415
2020-04-25 13:35:00,370.96754115514216
2020-04-25 13:36:00,333.67340598441587
2020-04-25 13:37:00,359.133944680636
2020-04-25 13:38:00,318.3250113774359
2020-04-25 13:39:00,361.40514407064654
2020-04-25 13:40:00,346.9505995653877
2020-04-25 13:41:00,367.0278420560325
2020-04-25 13:42:00,261.4646657463546
2020-04-25 13:43:00,445.2193787288436
2020-04-25 13:44:00,362.8513863580522
2020-04-25 13:45:00,383.62951057850546
2020-04-25 13:46:00,339.5396790660262
2020-04-25 13:47:00,391.9151658740132
2020-04-25 13:48:00,358.591963245511
2020-04-25 13:49:00,385.1364046891553
2020-04-25 13:50:00,394.7018451473065
2020-04-25 13:51:00,402.8705097936866
2020-04-25 13:52:00,289.9067965109003
2020-04-25 13:53:00,500.21517178583167
2020-04-25 13:54:00,426.863822383156
2020-04-25 13:55:00,399.25874042377444
2020-04-25 13:56:00,369.2612035321117
2020-04-25 13:57:00,365.99379483268905
2020-04-25 13:58:00,392.8989584869834
2020-04-25 13:59:00,424.34362915784055
2020-04-25 14:00:00,388.01218161172517
2020-04-25 14:01:00,436.23870729058035
2020-04-25 14:02:00,445.06093892407176
2020-04-25 14:03:00,453.5970060123385
2020-04-25 14:04:00,429.923854544286
2020-04-25 14:05:00,430.32320354825333
2020-04-25 14:06:00,452.11850843206736
2020-04-25 14:07:00,424.21216971314686
2020-04-25 14:08:00,481.0357085881396
2020-04-25 14:09:00,449.50114781431273
2020-04-25 14:10:00,464.44324494922586
2020-04-25 14:11:00,462.3393640920139
2020-04-25 14:12:00,416.097568101467
2020-04-25 14:13:00,462.0437335898746
2020-04-25 14:14:00,474.54016925117037
2020-04-25 14:15:00,462.9764439914242
2020-04-25 14:16:00,476.9530376476173
2020-04-25 14:17:00,471.9184485743435
2020-04-25 14:18:00,474.5633953972476
2020-04-25 14:19:00,479.78659053452685
2020-04-25 14:20:00,460.5519291617381
2020-04-25 14:21:00,499.9670280399237
2020-04-25 14:22:00,477.04158291750116
2020-04-25 14:23:00,467.99608322695406
2020-04-25 14:24:00,489.2594397559676
2020-04-25 14:25:00,470.1862201592145
2020-04-25 14:26:00,362.14089689047665
2020-04-25 14:27:00,570.7955073590463
2020-04-25 14:28:00,539.38382799048
2020-04-25 14:29:00,457.7570845325643
2020-04-25 14:30:00,491.50120800259305
2020-04-25 14:31:00,555.0286111356927
2020-04-25 14:32:00,544.3565690390317
2020-04-25 14:33:00,511.3151055166458
2020-04-25 14:34:00,523.1696626221791
2020-04-25 14:35:00,507.2367160004373
2020-04-25 14:36:00,546.1701686426956
2020-04-25 14:37:00,557.7800775258379
2020-04-25 14:38:00,508.07785801285496
2020-04-25 14:39:00,572.2223101809996
2020-04-25 14:40:00,551.1451582283381
2020-04-25 14:41:00,547.8258767998847
2020-04-25 14:42:00,545.1421252129503
2020-04-25 14:43:00,566.9631794058694
2020-04-25 14:44:00,610.0592474328921
2020-04-25 14:45:00,549.6433073162251
2020-04-25 14:46:00,548.2267916482668
2020-04-25 14:47:00,587.3288868062842
2020-04-25 14:48:00,563.5004023510683
2020-04-25 14:49:00,575.8000214668497
2020-04-25 14:50:00,567.6585474689551
2020-04-25 14:51:00,561.3890112787007
2020-04-25 14:52:00,440.4618441853056
2020-04-25 14:53:00,669.6276089545127
2020-04-25 14:54:00,595.7393642069353
2020-04-25 14:55:00,610.310138629605
2020-04-25 14:56:00,580.1106623166264
2020-04-25 14:57:00,587.4253220614642
2020-04-25 14:58:00,569.5768255737906
2020-04-25 14:59:00,577.2681328550303
2020-04-25 15:00:00,620.755509184104
2020-04-25 15:01:00,650.4167490423317
2020-04-25 15:02:00,507.33589900428115
2020-04-25 15:03:00,741.5313886614445
2020-04-25 15:04:00,668.5798527737434
2020-04-25 15:05:00,685.6674227448713
2020-04-25 15:06:00,629.9534448858246
2020-04-25 15:07:00,680.8606872669382
2020-04-25 15:08:00,669.4073175507115
2020-04-25 15:09:00,643.1284664932313
2020-04-25 15:10:00,695.0764792206114
2020-04-25 15:11:00,670.4044429252743
2020-04-25 15:12:00,699.2575564978077
2020-04-25 15:13:00,601.1238365531893
2020-04-25 15:14:00,552.718984071062
2020-04-25 15:15:00,793.3858021974823
2020-04-25 15:16:00,709.5947554104895
2020-04-25 15:17:00,683.4569900027238
2020-04-25 15:18:00,654.2938097480385
2020-04-25 15:19:00,674.9666359207379
2020-04-25 15:20:00,691.2970496737037
2020-04-25 15:21:00,683.0823799703583
2020-04-25 15:22:00,643.0411093826342
2020-04-25 15:23:00,689.7905383117836
2020-04-25 15:24:00,672.7399859510834
2020-04-25 15:25:00,672.7023009877146
2020-04-25 15:26:00,717.021689208239
2020-04-25 15:27:00,682.9109913441594
2020-04-25 15:28:00,676.898199874384
2020-04-25 15:29:00,698.4066393509022
2020-04-25 15:30:00,696.739747633257
2020-04-25 15:31:00,703.0136042673455
2020-04-25 15:32:00,761.9390830018083
2020-04-25 15:33:00,695.7062809369754
2020-04-25 15:34:00,708.4620663929849
2020-04-25 15:35:00,762.6913415255228
2020-04-25 15:36:00,729.8329240833557
2020-04-25 15:37:00,714.9656903660634
2020-04-25 15:38:00,761.2228971310542
2020-04-25 15:39:00,741.764499466966
2020-04-25 15:40:00,732.5191011355876
2020-04-25 15:41:00,742.4583238761276
2020-04-25 15:42:00,753.9709938806866
2020-04-25 15:43:00,747.2470366546265
2020-04-25 15:44:00,736.5349210638069
2020-04-25 15:45:00,753.6061859390423
2020-04-25 15:46:00,755.4626133384253
2020-04-25 15:47:00,795.9532979532786
2020-04-25 15:48:00,738.8982322865741
2020-04-25 15:49:00,784.5696628216924
2020-04-25 15:50:00,781.4194103809647
2020-04-25 15:51:00,798.0627161569985
2020-04-25 15:52:00,774.5487291845035
2020-04-25 15:53:00,827.114074657563
2020-04-25 15:54:00,780.8860838328777
2020-04-25 15:55:00,769.6437975093742
2020-04-25 15:56:00,749.957276985469
2020-04-25 15:57:00,782.241312642345
2020-04-25 15:58:00,792.2926177635728
2020-04-25 15:59:00,769.6510992232761
2020-04-25 16:00:00,790.7764995574626
2020-04-25 16:01:00,836.4139984496362
2020-04-25 16:02:00,839.9913024133945
2020-04-25 16:03:00,766.0894435764616
2020-04-25 16:04:00,825.0450059143038
2020-04-25 16:05:00,829.9483946801564
2020-04-25 16:06:00,819.4864634667999
2020-04-25 16:07:00,836.8407956011373
2020-04-25 16:08:00,872.3112087748739
2020-04-25 16:09:00,845.4580995435599
2020-04-25 16:10:00,832.6502440269761
2020-04-25 16:11:00,806.2169160289081
2020-04-25 16:12:00,840.3127648804929
2020-04-25 16:13:00,879.4243691849703
2020-04-25 16:14:00,849.3687247810755
2020-04-25 16:15:00,843.215398402754
2020-04-25 16:16:00,856.603804363147
2020-04-25 16:17:00,844.3358996284073
2020-04-25 16:18:00,851.1256281281354
2020-04-25 16:19:00,849.7866165461752
2020-04-25 16:20:00,836.5397220248426
2020-04-25 16:21:00,838.4533058728822
2020-04-25 16:22:00,821.9231763644705
2020-04-25 16:23:00,800.2978428940485
2020-04-25 16:24:00,910.6698368645358
2020-04-25 16:25:00,824.5956195880555
2020-04-25 16:26:00,874.4088162761526
2020-04-25 16:27:00,834.6447649341546
2020-04-25 16:28:00,842.7283289002903
2020-04-25 16:29:00,804.4275401008905
2020-04-25 16:30:00,852.870775280939
2020-04-25 16:31:00,761.2942111126911
2020-04-25 16:32:00,951.560281826544
2020-04-25 16:33:00,891.1094327917707
2020-04-25 16:34:00,874.5744575652952
2020-04-25 16:35:00,901.0364363163419
2020-04-25 16:36:00,839.3143676482829
2020-04-25 16:37:00,885.4062631518296
2020-04-25 16:38:00,879.8756787863539
2020-04-25 16:39:00,833.287044683636
2020-04-25 16:40:00,738.1136499624392
2020-04-25 16:41:00,1015.8925079897626
2020-04-25 16:42:00,880.9281780727844
2020-04-25 16:43:00,866.5917204864588
2020-04-25 16:44:00,895.1678843756011
2020-04-25 16:45:00,887.0354360991171
2020-04-25 16:46:00,874.5205940960807
2020-04-25 16:47:00,878.9440913129846
2020-04-25 16:48:00,878.7993405090901
2020-04-25 16:49:00,872.9326895040646
2020-04-25 16:50:00,890.2281329911161
2020-04-25 16:51:00,881.0308524301201
2020-04-25 16:52:00,868.7566768712483
2020-04-25 16:53:00,913.4560143944553
2020-04-25 16:54:00,840.187783122961
2020-04-25 16:55:00,907.279183520883
2020-04-25 16:56:00,759.8711644408219
2020-04-25 16:57:00,998.1258939654839
2020-04-25 16:58:00,945.7953340098009
2020-04-25 16:59:00,924.15800486654
2020-04-25 17:00:00,944.5177139837468
2020-04-25 17:01:00,950.5131644042581
2020-04-25 17:02:00,932.1792262131938
2020-04-25 17:03:00,913.9056391567801
2020-04-25 17:04:00,959.7459329211275
2020-04-25 17:05:00,952.7295221563157
2020-04-25 17:06:00,937.2780125246003
2020-04-25 17:07:00,953.9910956280316
2020-04-25 17:08:00,954.7355727360314
2020-04-25 17:09:00,920.8022297615232
2020-04-25 17:10:00,982.697208966003
2020-04-25 17:11:00,948.0512224081103
2020-04-25 17:12:00,962.6298451158256
2020-04-25 17:13:00,954.0693579139456
2020-04-25 17:14:00,917.4850580678975
2020-04-25 17:15:00,901.1602745934271
2020-04-25 17:16:00,989.1333817410272
2020-04-25 17:17:00,995.7783863930943
2020-04-25 17:18:00,968.567130388401
2020-04-25 17:19:00,941.632333791294
2020-04-25 17:20:00,936.7991779280782
2020-04-25 17:21:00,988.6085164716712
2020-04-25 17:22:00,965.7716407457062
